,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d,walk01.c3d
,TIME,DistEndPos,DistEndPos,DistEndPos,ProxEndPos,ProxEndPos,ProxEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,ProxEndPos,ProxEndPos,ProxEndPos,DistEndPos,DistEndPos,DistEndPos,ProxEndPos,ProxEndPos,ProxEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,DistEndPos,ProxEndPos,ProxEndPos,ProxEndPos
,FRAME_NUMBERS,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC,KINETIC_KINEMATIC
,ORIGINAL,LAR,LAR,LAR,LAR,LAR,LAR,LFA,LFA,LFA,LSK,LSK,LSK,LTH,LTH,LTH,LTH,LTH,LTH,RAR,RAR,RAR,RAR,RAR,RAR,RFA,RFA,RFA,RSK,RSK,RSK,RTH,RTH,RTH,RTH,RTH,RTH
,,Elbow,Elbow,Elbow,Shoulder,Shoulder,Shoulder,Wrist,Wrist,Wrist,Ankle,Ankle,Ankle,Knee,Knee,Knee,Hip,Hip,Hip,Elbow,Elbow,Elbow,Shoulder,Shoulder,Shoulder,Wrist,Wrist,Wrist,Ankle,Ankle,Ankle,Knee,Knee,Knee,Hip,Hip,Hip
ITEM,X,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
306,3.241667,-0.163486,-0.051473,1.097365,-0.172265,0.036337,1.458417,-0.35948,-0.040374,0.914185,0.220086,0.170813,0.158954,-0.096004,0.124065,0.48497,-0.188299,0.133368,0.908462,-0.047561,0.45176,1.090255,-0.180374,0.399377,1.432844,-0.115598,0.483575,0.837876,-0.376954,0.229493,0.069453,-0.328922,0.273048,0.501157,-0.219217,0.286054,0.931157
307,3.25,-0.169834,-0.050301,1.098698,-0.182321,0.036977,1.459771,-0.363476,-0.041045,0.912334,0.208052,0.167434,0.164047,-0.114959,0.120927,0.48343,-0.200361,0.133883,0.908269,-0.061624,0.452662,1.090084,-0.191379,0.399902,1.433785,-0.132165,0.483947,0.838332,-0.377908,0.229112,0.069356,-0.338899,0.272948,0.502261,-0.230794,0.286373,0.932654
308,3.258333,-0.176108,-0.049164,1.100083,-0.192353,0.037558,1.46114,-0.367271,-0.041794,0.910506,0.195149,0.164075,0.169029,-0.134165,0.117833,0.482089,-0.212323,0.134279,0.9082,-0.075811,0.453568,1.089994,-0.202332,0.400358,1.434829,-0.149015,0.484325,0.838949,-0.378599,0.228811,0.06934,-0.348329,0.272926,0.503265,-0.242217,0.286779,0.93414
309,3.266667,-0.182323,-0.048076,1.101495,-0.202355,0.038067,1.4625,-0.370883,-0.04261,0.908698,0.181429,0.160887,0.173954,-0.153537,0.114887,0.481022,-0.224201,0.134545,0.908304,-0.090112,0.454493,1.089975,-0.213227,0.400745,1.435958,-0.166135,0.484699,0.839716,-0.379087,0.228596,0.069373,-0.357116,0.272984,0.504118,-0.253518,0.287239,0.935591
310,3.275,-0.188493,-0.047058,1.102915,-0.212317,0.038494,1.46383,-0.374328,-0.043486,0.906908,0.166942,0.158002,0.178872,-0.173013,0.112172,0.480289,-0.236014,0.134686,0.908628,-0.104517,0.455447,1.090021,-0.22406,0.401059,1.437154,-0.183515,0.48506,0.840631,-0.379426,0.228459,0.069429,-0.365204,0.273106,0.504789,-0.264723,0.287724,0.936986
311,3.283333,-0.194628,-0.046132,1.104332,-0.22223,0.03883,1.465117,-0.377621,-0.044412,0.905138,0.151731,0.155513,0.183805,-0.192555,0.109735,0.479935,-0.247775,0.134728,0.909208,-0.119019,0.456438,1.090125,-0.234826,0.401302,1.438405,-0.20114,0.485399,0.841694,-0.379659,0.228383,0.069484,-0.372571,0.273263,0.505274,-0.275856,0.288214,0.938318
312,3.291667,-0.200734,-0.045317,1.105742,-0.232083,0.039074,1.466355,-0.380775,-0.045382,0.903392,0.135819,0.153462,0.188719,-0.212141,0.107588,0.479979,-0.259482,0.13471,0.910065,-0.133605,0.457468,1.090287,-0.245522,0.401477,1.4397,-0.218991,0.485712,0.842907,-0.379819,0.228347,0.069525,-0.379229,0.273412,0.505594,-0.286939,0.288702,0.939591
313,3.3,-0.206821,-0.044624,1.107146,-0.241867,0.039227,1.467545,-0.383801,-0.046389,0.90168,0.119208,0.151844,0.193511,-0.231759,0.105713,0.480429,-0.271116,0.134671,0.911198,-0.148258,0.458534,1.090509,-0.256146,0.401587,1.441033,-0.23704,0.485994,0.844276,-0.379931,0.228336,0.069544,-0.385217,0.273515,0.505784,-0.297978,0.289189,0.94081
314,3.308333,-0.212894,-0.044062,1.10855,-0.251574,0.0393,1.468691,-0.386712,-0.047429,0.900013,0.101885,0.150607,0.198015,-0.251393,0.10408,0.481273,-0.282645,0.134639,0.912596,-0.162959,0.459628,1.090796,-0.266697,0.401639,1.442401,-0.255254,0.486246,0.845807,-0.380013,0.228336,0.06954,-0.390601,0.273554,0.50588,-0.308954,0.289673,0.941975
315,3.316667,-0.218954,-0.043631,1.109962,-0.261195,0.039304,1.469802,-0.389519,-0.048496,0.898407,0.083836,0.149669,0.202029,-0.271023,0.102651,0.482491,-0.294021,0.134628,0.91423,-0.177686,0.460739,1.091155,-0.277174,0.401639,1.443801,-0.2736,0.486465,0.847509,-0.380074,0.228337,0.069519,-0.395471,0.273533,0.505914,-0.319817,0.290143,0.94307
316,3.325,-0.225002,-0.043333,1.111389,-0.270728,0.039253,1.470882,-0.392237,-0.049583,0.89688,0.065055,0.148932,0.20535,-0.290618,0.101392,0.484053,-0.305191,0.134641,0.916063,-0.192421,0.461851,1.091593,-0.287575,0.401591,1.445238,-0.292046,0.486649,0.849392,-0.380125,0.228329,0.06949,-0.399928,0.273467,0.505908,-0.330516,0.290584,0.944079
317,3.333333,-0.231033,-0.043163,1.112835,-0.280172,0.039162,1.471938,-0.394884,-0.050683,0.895451,0.04555,0.148297,0.207815,-0.310136,0.100276,0.485921,-0.316104,0.134681,0.918044,-0.207153,0.462951,1.092115,-0.2979,0.401498,1.446712,-0.310566,0.486795,0.851466,-0.380171,0.228307,0.069462,-0.404066,0.273374,0.505877,-0.341009,0.290983,0.944988
318,3.341667,-0.237046,-0.043114,1.1143,-0.289532,0.039044,1.472968,-0.39748,-0.051787,0.894137,0.025349,0.147672,0.209321,-0.329531,0.09928,0.488049,-0.326711,0.134747,0.920118,-0.22187,0.464025,1.092723,-0.308148,0.401365,1.448223,-0.329138,0.486899,0.853737,-0.380216,0.228271,0.069441,-0.407964,0.273276,0.505828,-0.351277,0.29133,0.945788
319,3.35,-0.243038,-0.04317,1.115781,-0.298816,0.03891,1.473969,-0.400049,-0.052889,0.89295,0.004504,0.14698,0.209847,-0.348752,0.098387,0.49039,-0.336979,0.134838,0.922226,-0.236562,0.465068,1.093414,-0.318318,0.401197,1.449766,-0.347741,0.486957,0.856207,-0.380262,0.228225,0.069431,-0.411675,0.27319,0.505762,-0.361321,0.291618,0.946477
320,3.358333,-0.249007,-0.043317,1.11727,-0.308033,0.038768,1.474935,-0.402617,-0.05398,0.891897,-0.01692,0.146166,0.209436,-0.367749,0.097589,0.492896,-0.346888,0.134949,0.924311,-0.251221,0.466074,1.094181,-0.328412,0.401,1.451332,-0.366357,0.48697,0.858877,-0.380313,0.228172,0.069433,-0.415236,0.273127,0.505681,-0.371165,0.291847,0.947056
321,3.366667,-0.254956,-0.043538,1.118753,-0.317196,0.038624,1.475856,-0.405206,-0.055055,0.890978,-0.038857,0.145198,0.208168,-0.386479,0.096883,0.495521,-0.356441,0.135062,0.926323,-0.265835,0.467045,1.095016,-0.338429,0.400781,1.452912,-0.38497,0.486935,0.861743,-0.38037,0.228117,0.069447,-0.418664,0.273084,0.505592,-0.380852,0.292036,0.947537
322,3.375,-0.260885,-0.043821,1.120217,-0.326317,0.03848,1.476717,-0.40784,-0.056111,0.890184,-0.06125,0.144062,0.206135,-0.404907,0.096274,0.498229,-0.365659,0.135149,0.928227,-0.280397,0.467979,1.095908,-0.348372,0.400542,1.454492,-0.403562,0.486855,0.864797,-0.380433,0.228058,0.069474,-0.421971,0.27305,0.505504,-0.39043,0.292207,0.947932
323,3.383333,-0.266796,-0.044155,1.121645,-0.335405,0.038335,1.477504,-0.410539,-0.057148,0.8895,-0.084063,0.142754,0.203413,-0.423006,0.095777,0.500986,-0.374579,0.135177,0.929999,-0.294896,0.468878,1.096846,-0.358244,0.400286,1.456056,-0.422118,0.486726,0.868027,-0.380499,0.227994,0.069512,-0.425165,0.273012,0.505426,-0.399925,0.292383,0.948249
324,3.391667,-0.272696,-0.044532,1.12302,-0.344472,0.038187,1.4782,-0.413323,-0.058165,0.888909,-0.10728,0.141274,0.20006,-0.440755,0.095408,0.503766,-0.383252,0.135108,0.931629,-0.309325,0.469745,1.097812,-0.368048,0.400012,1.457589,-0.440621,0.486548,0.871421,-0.380565,0.22792,0.069566,-0.428264,0.272957,0.505363,-0.40934,0.292578,0.94849
325,3.4,-0.278593,-0.044946,1.124325,-0.353525,0.038031,1.478792,-0.416208,-0.05916,0.888387,-0.130901,0.13963,0.196113,-0.458132,0.095189,0.506542,-0.391751,0.134914,0.933117,-0.323679,0.470583,1.098791,-0.377789,0.399721,1.45907,-0.459052,0.48632,0.874959,-0.38063,0.227836,0.069633,-0.431299,0.272875,0.505316,-0.418646,0.292799,0.948652
326,3.408333,-0.284495,-0.045393,1.125544,-0.362571,0.037864,1.479267,-0.419209,-0.060127,0.887913,-0.15494,0.137838,0.191603,-0.475113,0.095134,0.509287,-0.400165,0.134588,0.934465,-0.337953,0.471395,1.099765,-0.387471,0.399412,1.460482,-0.477395,0.486043,0.878624,-0.3807,0.227743,0.069715,-0.434311,0.272761,0.505277,-0.427793,0.293045,0.94873
327,3.416667,-0.290412,-0.045869,1.126667,-0.371616,0.037679,1.479616,-0.422331,-0.061058,0.887463,-0.179418,0.135931,0.186564,-0.491678,0.095253,0.511967,-0.408588,0.134136,0.935682,-0.352144,0.472187,1.100721,-0.397098,0.399087,1.46181,-0.495632,0.485717,0.882394,-0.38078,0.227648,0.069808,-0.437331,0.272621,0.505236,-0.436738,0.2933,0.948718
328,3.425,-0.29635,-0.046372,1.127686,-0.380663,0.037471,1.479835,-0.425575,-0.061944,0.887018,-0.204359,0.133948,0.181027,-0.507809,0.095551,0.514552,-0.417103,0.133573,0.936781,-0.36625,0.472966,1.101643,-0.406672,0.398747,1.463041,-0.513745,0.485347,0.886251,-0.380876,0.227553,0.069915,-0.440369,0.272475,0.505184,-0.445475,0.293537,0.948619
329,3.433333,-0.302314,-0.046899,1.128597,-0.389714,0.037237,1.479922,-0.428936,-0.062775,0.886557,-0.229799,0.131932,0.175025,-0.523492,0.096035,0.517017,-0.425774,0.132917,0.937779,-0.380266,0.473736,1.102522,-0.416194,0.398393,1.464161,-0.531714,0.484936,0.890174,-0.380992,0.227454,0.070036,-0.443419,0.272344,0.505113,-0.454026,0.293726,0.948436
330,3.441667,-0.308312,-0.047447,1.129398,-0.39877,0.036974,1.479879,-0.43241,-0.063548,0.886067,-0.255774,0.129932,0.168596,-0.538714,0.096705,0.519341,-0.43463,0.132194,0.938694,-0.394191,0.4745,1.103348,-0.425665,0.398025,1.465164,-0.549522,0.484485,0.894142,-0.381129,0.227347,0.070175,-0.446481,0.272241,0.505018,-0.462419,0.293842,0.94817
331,3.45,-0.31435,-0.048008,1.130088,-0.407833,0.03668,1.47971,-0.436,-0.064256,0.885539,-0.282319,0.127987,0.161791,-0.553458,0.097556,0.521506,-0.443673,0.131436,0.939537,-0.408023,0.475258,1.104114,-0.435086,0.397642,1.466044,-0.567152,0.483999,0.898139,-0.381288,0.22723,0.070333,-0.449567,0.272166,0.504896,-0.470678,0.293877,0.947826
332,3.458333,-0.320438,-0.048574,1.130669,-0.416905,0.036356,1.479421,-0.439705,-0.064898,0.884966,-0.309446,0.126114,0.154671,-0.567711,0.098565,0.523495,-0.452862,0.130692,0.940301,-0.421761,0.476006,1.104814,-0.444457,0.397244,1.466797,-0.584591,0.483479,0.902146,-0.381467,0.227106,0.07051,-0.452689,0.272109,0.504747,-0.478835,0.293842,0.947408
333,3.466667,-0.326582,-0.049132,1.131144,-0.425993,0.036002,1.479018,-0.443533,-0.06547,0.884347,-0.337147,0.124316,0.147321,-0.581473,0.099706,0.525289,-0.462129,0.130017,0.940967,-0.435404,0.476733,1.105444,-0.453781,0.39683,1.467422,-0.601827,0.48293,0.906151,-0.381662,0.226977,0.070707,-0.455855,0.272052,0.504582,-0.48693,0.29376,0.946925
334,3.475,-0.332793,-0.049673,1.131517,-0.435102,0.03562,1.47851,-0.44749,-0.065972,0.883683,-0.3654,0.122592,0.139838,-0.594747,0.100951,0.526874,-0.4714,0.129451,0.94151,-0.448948,0.477425,1.105999,-0.463059,0.396396,1.467918,-0.61885,0.482356,0.910143,-0.381868,0.226847,0.070924,-0.459074,0.271976,0.504415,-0.495014,0.29366,0.946391
335,3.483333,-0.339079,-0.05019,1.131793,-0.44424,0.035208,1.477908,-0.451583,-0.066404,0.882974,-0.394171,0.120941,0.132332,-0.607533,0.102283,0.528235,-0.480613,0.129014,0.94191,-0.462388,0.478065,1.106476,-0.472297,0.395939,1.468287,-0.635649,0.481761,0.914111,-0.382081,0.226712,0.071164,-0.462362,0.271853,0.504265,-0.503149,0.293572,0.945818
336,3.491667,-0.345448,-0.050676,1.131979,-0.453418,0.034767,1.477217,-0.455818,-0.066767,0.882221,-0.42341,0.119359,0.12492,-0.619833,0.103687,0.529359,-0.489717,0.128715,0.942146,-0.475717,0.478642,1.106873,-0.481499,0.395456,1.468531,-0.652212,0.481146,0.918045,-0.382304,0.226569,0.071431,-0.465741,0.271649,0.504148,-0.511411,0.293518,0.945216
337,3.5,-0.351908,-0.051127,1.13208,-0.462643,0.034294,1.476446,-0.460199,-0.067058,0.881427,-0.453059,0.117835,0.117719,-0.631644,0.105146,0.530228,-0.498668,0.128563,0.942198,-0.488927,0.479155,1.10719,-0.490669,0.394947,1.468654,-0.668528,0.480513,0.921937,-0.382541,0.226416,0.071731,-0.469234,0.271338,0.504078,-0.519863,0.293516,0.944588
338,3.508333,-0.358464,-0.051535,1.132102,-0.471927,0.03379,1.475603,-0.464731,-0.067275,0.880593,-0.483069,0.116358,0.110842,-0.642958,0.106638,0.530823,-0.507451,0.128552,0.94205,-0.502006,0.479611,1.10743,-0.499814,0.394408,1.468658,-0.684583,0.479863,0.925777,-0.382796,0.226247,0.072071,-0.472847,0.270911,0.50406,-0.528536,0.293576,0.943934
339,3.516667,-0.36512,-0.051894,1.132051,-0.481274,0.033254,1.474695,-0.469423,-0.06742,0.879725,-0.513398,0.114926,0.104401,-0.653757,0.108141,0.531126,-0.516087,0.12866,0.941706,-0.514945,0.480016,1.107594,-0.50894,0.393838,1.468548,-0.700365,0.479194,0.929552,-0.383068,0.226065,0.072458,-0.476568,0.270389,0.504092,-0.537412,0.293699,0.943249
340,3.525,-0.371886,-0.0522,1.131928,-0.490688,0.032685,1.473729,-0.474291,-0.067494,0.878828,-0.543995,0.113547,0.098506,-0.664023,0.109624,0.531124,-0.524626,0.128848,0.941183,-0.527736,0.48037,1.107685,-0.518055,0.393235,1.468329,-0.715864,0.478504,0.933247,-0.383351,0.225873,0.072897,-0.480368,0.269821,0.504162,-0.546419,0.293864,0.942527
341,3.533333,-0.37877,-0.052452,1.131736,-0.50017,0.032081,1.47271,-0.479353,-0.067505,0.877906,-0.574786,0.112247,0.093266,-0.673743,0.111047,0.530802,-0.533128,0.12908,0.9405,-0.540373,0.480668,1.107704,-0.527167,0.3926,1.468009,-0.73107,0.477791,0.936846,-0.383642,0.225683,0.073393,-0.484215,0.269281,0.504243,-0.555456,0.294016,0.941755
342,3.541667,-0.385782,-0.052654,1.131473,-0.509718,0.031444,1.471641,-0.484628,-0.067463,0.876961,-0.605662,0.111064,0.088773,-0.682926,0.112356,0.530151,-0.541648,0.129339,0.939665,-0.552853,0.480904,1.107648,-0.536281,0.391931,1.467592,-0.745977,0.477053,0.940331,-0.383936,0.225508,0.073946,-0.488084,0.268846,0.504298,-0.564418,0.294071,0.940923
343,3.55,-0.392933,-0.052814,1.131136,-0.519326,0.030771,1.470525,-0.490133,-0.067376,0.875991,-0.636489,0.11005,0.085103,-0.6916,0.113491,0.529166,-0.55022,0.129623,0.938679,-0.565175,0.481074,1.107518,-0.545402,0.391226,1.467082,-0.760579,0.476292,0.943684,-0.384232,0.22536,0.07456,-0.491969,0.268572,0.504301,-0.573236,0.293967,0.940025
344,3.558333,-0.400229,-0.052946,1.130723,-0.528991,0.030064,1.469363,-0.495878,-0.067255,0.874993,-0.667119,0.109267,0.082305,-0.699811,0.11439,0.527848,-0.558862,0.12994,0.937532,-0.577337,0.481175,1.107307,-0.554532,0.390483,1.46648,-0.774874,0.475507,0.946884,-0.384534,0.225241,0.075239,-0.495878,0.268483,0.50424,-0.58188,0.293684,0.939065
345,3.566667,-0.407676,-0.053061,1.13023,-0.538704,0.02932,1.468153,-0.501872,-0.067105,0.873962,-0.697396,0.108781,0.080405,-0.707615,0.115005,0.526213,-0.567581,0.130283,0.936221,-0.589343,0.481206,1.107013,-0.563672,0.389705,1.465787,-0.788861,0.474701,0.949912,-0.384848,0.225148,0.075989,-0.499831,0.268574,0.504116,-0.590353,0.293241,0.938054
346,3.575,-0.41528,-0.053172,1.129653,-0.54846,0.028539,1.466896,-0.508122,-0.066936,0.872892,-0.72715,0.108647,0.079404,-0.715074,0.115315,0.524291,-0.57639,0.13062,0.934757,-0.601193,0.481163,1.106634,-0.572821,0.388892,1.465007,-0.802541,0.473876,0.952749,-0.385184,0.225081,0.076813,-0.503859,0.268821,0.503943,-0.59868,0.292696,0.937006
347,3.583333,-0.423045,-0.053293,1.128988,-0.558253,0.02772,1.465593,-0.514631,-0.066753,0.871777,-0.756201,0.108888,0.079266,-0.722257,0.115326,0.522128,-0.585307,0.130902,0.933166,-0.612888,0.481044,1.106167,-0.581975,0.38805,1.464143,-0.815916,0.473035,0.955377,-0.385549,0.225044,0.077713,-0.507996,0.269182,0.503744,-0.606905,0.292133,0.935941
348,3.591667,-0.430977,-0.053434,1.128232,-0.568074,0.026861,1.464243,-0.521401,-0.066562,0.870611,-0.784369,0.109486,0.079922,-0.729243,0.11507,0.519784,-0.594349,0.131075,0.931484,-0.624426,0.480846,1.105616,-0.591127,0.38718,1.463203,-0.828986,0.472181,0.95778,-0.385955,0.225044,0.078687,-0.512285,0.269603,0.503547,-0.615096,0.291652,0.93488
349,3.6,-0.439079,-0.053611,1.127382,-0.577915,0.025966,1.46285,-0.528431,-0.066366,0.869387,-0.811491,0.110384,0.081269,-0.736127,0.114605,0.517329,-0.603532,0.131089,0.929757,-0.635802,0.480565,1.104984,-0.600271,0.386286,1.462194,-0.841751,0.471317,0.959946,-0.38641,0.225096,0.079732,-0.516775,0.270022,0.503378,-0.62333,0.291337,0.933839
350,3.608333,-0.447353,-0.053832,1.126438,-0.587768,0.025035,1.461416,-0.53572,-0.066167,0.868104,-0.837427,0.111504,0.08318,-0.743013,0.114003,0.514841,-0.61286,0.130912,0.928029,-0.647012,0.480198,1.104277,-0.609402,0.385369,1.461129,-0.854213,0.470446,0.961864,-0.386918,0.225214,0.080846,-0.521526,0.270392,0.503246,-0.631676,0.291231,0.932824
351,3.616667,-0.4558,-0.054107,1.125402,-0.597626,0.024073,1.459947,-0.543267,-0.065969,0.866762,-0.862074,0.112769,0.085514,-0.750008,0.113342,0.512391,-0.62233,0.130541,0.926338,-0.658049,0.479744,1.103503,-0.618517,0.384436,1.460019,-0.866369,0.469574,0.963524,-0.387479,0.225403,0.082031,-0.526597,0.270688,0.503138,-0.640167,0.291317,0.931835
352,3.625,-0.464418,-0.054439,1.12428,-0.607484,0.023084,1.45845,-0.551074,-0.065778,0.865366,-0.885355,0.114113,0.088121,-0.757216,0.112692,0.510044,-0.631928,0.129999,0.924716,-0.668904,0.479204,1.102672,-0.627612,0.383489,1.45888,-0.87822,0.468705,0.964921,-0.388101,0.225654,0.083299,-0.532035,0.270907,0.503026,-0.648806,0.291534,0.930862
353,3.633333,-0.473205,-0.05483,1.12308,-0.617338,0.022072,1.456934,-0.559145,-0.065602,0.863923,-0.907209,0.115495,0.090845,-0.764726,0.11211,0.507852,-0.641635,0.129329,0.923186,-0.679567,0.478577,1.101792,-0.636691,0.382534,1.457724,-0.889761,0.467845,0.96605,-0.38879,0.225946,0.084665,-0.537872,0.271059,0.502878,-0.657575,0.291801,0.929897
354,3.641667,-0.482156,-0.05528,1.121813,-0.627187,0.021039,1.455412,-0.567483,-0.065449,0.862446,-0.92758,0.116894,0.093524,-0.77261,0.111636,0.505856,-0.65143,0.128586,0.921762,-0.69003,0.477868,1.100876,-0.645758,0.381572,1.456569,-0.90099,0.466998,0.96691,-0.38956,0.226257,0.086148,-0.544126,0.271154,0.502669,-0.666453,0.292042,0.928937
355,3.65,-0.491271,-0.055783,1.120493,-0.637033,0.019987,1.453898,-0.576092,-0.065325,0.860947,-0.946413,0.118305,0.095991,-0.780923,0.111293,0.504081,-0.661292,0.127819,0.920453,-0.700284,0.47708,1.099934,-0.654821,0.380607,1.455428,-0.911902,0.46617,0.967502,-0.390424,0.226565,0.087769,-0.5508,0.271199,0.502385,-0.675426,0.292203,0.927981
356,3.658333,-0.500549,-0.056336,1.119133,-0.646878,0.018914,1.452408,-0.584972,-0.065236,0.85944,-0.963658,0.119729,0.098079,-0.789703,0.111097,0.502543,-0.671207,0.127066,0.919261,-0.710324,0.476219,1.098978,-0.663892,0.379637,1.454318,-0.922494,0.465365,0.967828,-0.391395,0.22686,0.089541,-0.557893,0.2712,0.502019,-0.684479,0.292243,0.927034
357,3.666667,-0.509997,-0.056933,1.117748,-0.656728,0.017821,1.450958,-0.594124,-0.065186,0.857939,-0.979283,0.121165,0.099634,-0.798975,0.111054,0.501246,-0.681167,0.126354,0.918184,-0.720146,0.475288,1.098019,-0.672986,0.378661,1.453251,-0.932761,0.464588,0.967891,-0.392486,0.227137,0.09148,-0.565394,0.271168,0.50157,-0.693603,0.292134,0.926102
358,3.675,-0.51962,-0.057572,1.116353,-0.66659,0.016708,1.449564,-0.603549,-0.065177,0.856457,-0.993279,0.122598,0.100529,-0.808747,0.11117,0.500186,-0.691175,0.12569,0.917218,-0.729747,0.47429,1.097066,-0.682118,0.377676,1.452239,-0.9427,0.463841,0.967695,-0.393702,0.227404,0.093592,-0.573293,0.271111,0.501038,-0.702791,0.291858,0.925189
359,3.683333,-0.529425,-0.058247,1.114959,-0.676469,0.015578,1.448238,-0.61325,-0.065214,0.855009,-1.005666,0.124001,0.100671,-0.819012,0.111455,0.499352,-0.701248,0.125064,0.916361,-0.739128,0.473228,1.096128,-0.691301,0.376674,1.45129,-0.952309,0.463125,0.967244,-0.395052,0.227679,0.095884,-0.58158,0.271039,0.500428,-0.712051,0.291402,0.924299
360,3.691667,-0.539413,-0.058949,1.113576,-0.686371,0.01443,1.446992,-0.623231,-0.065298,0.853607,-1.016483,0.125344,0.100014,-0.82974,0.111921,0.498732,-0.711415,0.12445,0.915616,-0.748289,0.472104,1.095212,-0.700546,0.375648,1.450413,-0.961587,0.462442,0.966539,-0.396544,0.227983,0.098358,-0.590256,0.27096,0.499739,-0.7214,0.29076,0.92343
361,3.7,-0.549586,-0.05967,1.112214,-0.696303,0.013264,1.445833,-0.633496,-0.065433,0.852262,-1.025796,0.126609,0.098565,-0.84089,0.112574,0.49831,-0.721713,0.123815,0.914988,-0.757234,0.470917,1.094323,-0.709862,0.37459,1.449607,-0.970534,0.461793,0.965584,-0.398193,0.228328,0.101022,-0.599325,0.270878,0.498974,-0.730858,0.289934,0.922578
362,3.708333,-0.559939,-0.0604,1.110879,-0.70627,0.012078,1.444767,-0.644048,-0.065622,0.850985,-1.033699,0.127796,0.096391,-0.852408,0.113405,0.498071,-0.732183,0.123131,0.914485,-0.765966,0.469669,1.093463,-0.719255,0.373494,1.448876,-0.979155,0.461177,0.964382,-0.400021,0.228715,0.103885,-0.608792,0.270794,0.498138,-0.740449,0.288944,0.921744
363,3.716667,-0.570468,-0.061134,1.109574,-0.716275,0.010868,1.443794,-0.654885,-0.065865,0.849779,-1.040324,0.128923,0.093615,-0.864227,0.114384,0.497994,-0.742864,0.122382,0.914115,-0.774496,0.468358,1.092635,-0.728725,0.372356,1.448218,-0.987454,0.460597,0.962934,-0.402061,0.229142,0.106955,-0.618659,0.27071,0.49724,-0.750201,0.28782,0.920925
364,3.725,-0.581167,-0.06187,1.108303,-0.726323,0.00963,1.442913,-0.666003,-0.066161,0.848649,-1.04585,0.13002,0.090407,-0.876271,0.115462,0.498061,-0.75379,0.121563,0.913887,-0.782833,0.466989,1.09184,-0.738271,0.371177,1.447628,-0.995439,0.460055,0.961243,-0.40435,0.229603,0.110238,-0.62893,0.270629,0.49629,-0.760145,0.286599,0.92012
